oltra_id,oltra_hotelid,oltra_hotel_name,oltra_city,oltra_country,agoda_hotel_id,agoda_search_phrase,agoda_hotel_name,agoda_city,agoda_country,agoda_photo1,agoda_photo2,agoda_photo3,agoda_photo4,agoda_photo5,toolkit_html_or_image_url,notes
1491,,Hotel Metropole,Monte Carlo,Monaco,,,,,,,,,,,,
1492,,Aman Sveti Stefan,Sveti Stefan,Montenegro,,,,,,,,,,,,
1493,,One&Only Portonovi,Portonovi,Montenegro,10157829,"One&Only Portonovi, Herceg Novi, Montenegro",One&Only Portonovi,Herceg Novi,Montenegro,http://q-xx.bstatic.com/xdata/images/hotel/840x460/549445230.jpg?k=9c84e314f802a38732e4945ab57204314b5db5ac5fd9084c07e270ff7be62bdf&o=,,,,,,
1494,,Conservatorium Hotel,Amsterdam,Netherlands,327179,"Conservatorium Hotel, Amsterdam, Netherlands",Conservatorium Hotel,Amsterdam,Netherlands,http://pix1.agoda.net/hotelimages/327/327179/327179_16061420190043562645.jpg?s=312x&ca=6&ce=1,http://pix5.agoda.net/hotelimages/327/327179/327179_14022523100018465114.jpg?s=312x&ca=13&ce=1,http://pix3.agoda.net/hotelimages/327/327179/327179_16060614590043189881.jpg?s=312x&ca=6&ce=1,http://pix4.agoda.net/hotelimages/327/327179/327179_16060614590043189886.jpg?s=312x&ca=6&ce=1,http://pix5.agoda.net/hotelimages/327/327179/327179_16060614590043189888.jpg?s=312x&ca=6&ce=1,,
1495,,De L’Europe Amsterdam,Amsterdam,Netherlands,6751041,"De L’Europe Amsterdam – The Leading Hotels of the World, Amsterdam, Netherlands",De L’Europe Amsterdam – The Leading Hotels of the World,Amsterdam,Netherlands,http://pix5.agoda.net/hotelimages/6798296/0/09a7cc6046a715b70e1d681323a803b0.jpeg?s=312x&ce=3,http://pix5.agoda.net/hotelimages/6798296/89557737/ee96c7ba5520e0798859048f931838c1.jpg?s=312x&ca=22&ce=0,http://pix2.agoda.net/hotelimages/6798296/0/4c4eb77beabcee5ea03832114241a7dc.jpeg?s=312x&ce=3,http://pix5.agoda.net/hotelimages/6798296/0/49aa40836f2c42bc3cf0d118cae3c28c.jpeg?s=312x&ce=3,http://pix2.agoda.net/hotelimages/6798296/0/193305086a781efe80f4fcae1e87e5b6.jpeg?s=312x&ce=3,,
1496,,Hotel Okura Amsterdam,Amsterdam,Netherlands,13830834,"Hotel Okura Amsterdam – The Leading Hotels of the World, Amsterdam, Netherlands",Hotel Okura Amsterdam – The Leading Hotels of the World,Amsterdam,Netherlands,http://pix1.agoda.net/hotelimages/7458529/0/8d4f6c92dc518dc7e5c2056b31b4f7ce.jpeg?s=312x&ce=3,http://pix5.agoda.net/hotelimages/7458529/0/b0423736339b4563e0ce67826c9b67b8.jpeg?s=312x&ce=3,http://pix1.agoda.net/hotelimages/7458529/0/cf24b1d3fd223ed90ca84061db720149.jpeg?s=312x&ce=3,http://pix1.agoda.net/hotelimages/7458529/0/dd007143b84ab72c0713d47afdbdecc5.jpeg?s=312x&ce=3,http://pix2.agoda.net/hotelimages/7458529/0/8b0871e938c86825d1fcb06a3a373bb4.jpeg?s=312x&ce=3,,
1497,,Sofitel Legend The Grand Amsterdam Hotel,Amsterdam,Netherlands,11276,"Sofitel Legend The Grand Amsterdam, Amsterdam, Netherlands",Sofitel Legend The Grand Amsterdam,Amsterdam,Netherlands,http://pix5.agoda.net/hotelimages/112/11276/11276_16050403000042029702.jpg?s=312x&ca=6&ce=1,http://pix4.agoda.net/hotelimages/11276/-1/decc2498266da7fd508f81ff5e05013f.png?s=312x&ca=18&ce=1,http://pix1.agoda.net/hotelimages/112/11276/11276_16050403000042029669.jpg?s=312x&ca=6&ce=1,http://pix4.agoda.net/hotelimages/112/11276/11276_16050403000042029685.jpg?s=312x&ca=6&ce=1,http://pix2.agoda.net/hotelimages/11276/-1/c8e8ba45497dc18ba6d0a8db43038af1.png?s=312x&ca=20&ce=0,,
1498,,Britannia Hotel,Trondheim,Norway,3534186,"Britannia Hotel, Trondheim, Norway",Britannia Hotel,Trondheim,Norway,http://q-xx.bstatic.com/xdata/images/hotel/840x460/704234850.jpg?k=1126cd21cc157838198ff53f2596259bed7dcbfe2bf710a98707726cc14dc0fa&o=,,,,,,
1499,,Sommerro,Oslo,Norway,28888525,"Sommerro, Oslo, Norway",Sommerro,Oslo,Norway,http://pix8.agoda.net/property/78294949/0/7eaf91badd0d4436c135062fbb38b1b1.jpeg?ce=2&s=800x600,,,,,,
1500,,"The Thief, Oslo",Oslo,Norway,439478,"The Thief Hotel, Oslo, Norway",The Thief Hotel,Oslo,Norway,http://pix5.agoda.net/hotelimages/439/439478/439478_15052820550027970210.jpg?s=312x&ca=4&ce=1,http://pix2.agoda.net/hotelimages/439/439478/439478_13041820280011967921.jpg?s=312x&ca=13&ce=1,http://pix4.agoda.net/hotelimages/439/439478/439478_15052820550027970213.jpg?s=312x&ca=4&ce=1,http://pix1.agoda.net/hotelimages/439/439478/439478_15052820550027970223.jpg?s=312x&ca=4&ce=1,http://pix4.agoda.net/hotelimages/439/439478/439478_15052820550027970226.jpg?s=312x&ca=4&ce=1,,
1501,,Raffles Europejski Warsaw,Warsaw,Poland,10257152,"Raffles Europejski Warsaw, Warsaw, Poland",Raffles Europejski Warsaw,Warsaw,Poland,http://pix4.agoda.net/hotelimages/10257152/-1/c1bd50a4e6046dbd4029f4a8eeba5fd3.jpg?s=312x&ce=0,http://pix2.agoda.net/hotelimages/21725562/460379311/d33d424d1ecea410b4c571c40b41fd69.jpg?s=312x&ca=24&ce=0,http://pix4.agoda.net/hotelimages/10257152/-1/076c5d2e29796b9011cd2cf5575b3d8c.jpg?s=312x&ce=0,http://pix5.agoda.net/hotelimages/10257152/-1/2bdabcb7975d6daa5b3e3d597a598a91.jpg?s=312x&ce=0,http://pix2.agoda.net/hotelimages/10257152/-1/b9a4d844a66a757718a4c1077f823b08.jpg?s=312x&ce=0,,
1502,,Savoy Palace,Funchal,Portugal,,,,,,,,,,,,
1503,,Six Senses Douro Valley,Lamego,Portugal,3526002,"Six Senses Douro Valley, Lamego, Portugal",Six Senses Douro Valley,Lamego,Portugal,http://q-xx.bstatic.com/xdata/images/hotel/840x460/53158114.jpg?k=38a39d28d78762d774653c32976aa85df931fe847b47171df0adae756a10c171&o=,,,,,,
1504,,Viceroy Ombria,Loulé,Portugal,60744161,"Viceroy at Ombria Algarve, Loule, Portugal",Viceroy at Ombria Algarve,Loule,Portugal,http://pix1.agoda.net/hotelimages/60744161/0/8ffb9387d2956a0459e22e41ff41ed1a.jpg?s=312x&ce=2,http://pix1.agoda.net/hotelimages/60744161/959532361/9d1e09161884cf0cba849f6ad20b2b6c.jpg?s=312x&ce=0,http://pix3.agoda.net/hotelimages/60744161/-1/685e3839e685d00ae67b0a60af582d86.jpg?s=312x&ce=0,http://pix3.agoda.net/hotelimages/60744161/-1/72c8139bb67e72081bfe53f16127497d.jpg?s=312x&ce=0,http://pix1.agoda.net/hotelimages/60744161/-1/03bb594fb6bed1b309b24a3e511764e2.jpg?s=312x&ce=0,,
1505,,Barvikha Hotel & Spa,Moscow,Russia,,,,,,,,,,,,
1506,,Four Seasons Hotel Moscow,Moscow,Russia,,,,,,,,,,,,
1507,,Gleneagles,Perthshire,Scotland,7264432,"The Gleneagles Hotel, Auchterarder, United Kingdom",The Gleneagles Hotel,Auchterarder,United Kingdom,http://pix1.agoda.net/hotelimages/5082700/0/9fa88becba5e5d48c689337d4b5e8559.png?s=312x&ce=3,http://pix5.agoda.net/hotelimages/5082700/0/c1950d1e65b55128db4520cc55159738.jpeg?s=312x&ce=3,http://pix4.agoda.net/hotelimages/5082700/0/1129e18639afe945a579509013eb1cb6.jpeg?s=312x&ce=3,http://pix4.agoda.net/hotelimages/5082700/0/ec650cdde93b7a3b8f81a40d3ac6b973.jpeg?s=312x&ce=3,http://pix5.agoda.net/hotelimages/5082700/0/2e8ad19467d2913358c748153b9c741d.jpeg?s=312x&ce=3,,
1508,,Inverlochy Castle Hotel,Fort William,Scotland,166403,"Inverlochy Castle Hotel, Fort William, United Kingdom",Inverlochy Castle Hotel,Fort William,United Kingdom,http://pix3.agoda.net/hotelimages/7545679/0/f3ac1c075ec64cc1e901234ff87027b6.jpeg?s=312x&ce=3,http://pix1.agoda.net/hotelimages/166/166403/166403_14081421470021181356.jpg?s=312x&ca=3&ce=1,http://pix2.agoda.net/hotelimages/166/166403/166403_14081421270021180542.jpg?s=312x&ca=2&ce=1,http://pix4.agoda.net/hotelimages/166/166403/166403_14081421270021180544.jpg?s=312x&ca=2&ce=1,http://pix5.agoda.net/hotelimages/166/166403/166403_14081421270021180546.jpg?s=312x&ca=2&ce=1,,
1509,,"Old Course Hotel, Golf Resort & Spa",Kingdom of Fife,Scotland,,,,,,,,,,,,
1510,,The Balmoral,Edinburgh,Scotland,1358,"The Balmoral Hotel, Edinburgh, United Kingdom",The Balmoral Hotel,Edinburgh,United Kingdom,http://pix1.agoda.net/hotelimages/1358/0/08142bf41b7fb89b79e387b018eed8ba.jpg?s=312x&ca=7&ce=1,http://pix2.agoda.net/hotelimages/135/1358/1358_15062215440030258781.jpg?s=312x&ca=13&ce=1,http://pix1.agoda.net/hotelimages/135/1358/1358_16081116570045413750.jpg?s=312x&ca=6&ce=1,http://pix1.agoda.net/hotelimages/135/1358/1358_16081116570045413751.jpg?s=312x&ca=6&ce=1,http://pix4.agoda.net/hotelimages/135/1358/1358_16081116570045413752.jpg?s=312x&ca=6&ce=1,,
1511,,The Torridon,By Achnasheen,Scotland,7382994,"The Torridon, Shieldaig, United Kingdom",The Torridon,Shieldaig,United Kingdom,,,,,,,
1512,,Square Nine Hotel Belgrade,Belgrade,Serbia,10281325,"Square Nine Hotel Belgrade, Belgrade, Serbia",Square Nine Hotel Belgrade,Belgrade,Serbia,http://pix4.agoda.net/hotelimages/34297940/0/0e5e196ffcec63f8e6d71684f7d3bc43.jpeg?s=312x&ce=3,http://pix1.agoda.net/hotelimages/34297940/565975751/05fa41d13df204a91d63d990a447e21f.jpg?s=312x&ce=0,http://pix5.agoda.net/hotelimages/34297940/0/b9f03b87eb4b9fa6b47af42d96baaa90.jpeg?s=312x&ce=3,http://pix5.agoda.net/hotelimages/34297940/0/b9ed046de1fead00978856acfef7688c.jpeg?s=312x&ce=3,http://pix5.agoda.net/hotelimages/34297940/0/0c0653a7f9f4ad2d99c0c842b7f38ffc.jpeg?s=312x&ce=3,,
1513,,7Pines Ibiza,Sant Josep de Sa Talaia,Spain,10256988,"7pines Resort Ibiza, Ibiza, Spain",7pines Resort Ibiza,Ibiza,Spain,http://pix1.agoda.net/hotelimages/10256988/0/69387ca90b7f08749b37c9a40aa1c56a.jpg?s=312x&ca=20&ce=0,http://pix3.agoda.net/hotelimages/10256988/0/416c94363e460970ed9c95a3a6e8c3e7.jpg?s=312x&ca=20&ce=0,http://pix2.agoda.net/hotelimages/10256988/0/c3a448bde70b01df4f59955ad09f54bc.jpg?s=312x&ca=20&ce=0,http://pix3.agoda.net/hotelimages/25451537/0/7886e5c19b86c952c379c277491efc8c.jpg?s=312x&ce=0,http://pix4.agoda.net/hotelimages/25451537/0/649bb66c55ac249ac57035de6045aafa.jpg?s=312x&ce=0,,
1514,,Bahia del Duque,Tenerife South,Spain,12528148,"Bahia del Duque, Tenerife, Spain",Bahia del Duque,Tenerife,Spain,http://pix2.agoda.net/hotelimages/12528148/0/c7a054b56c9b36fa44b27562b9df4083.jpg?s=312x&ca=20&ce=0,http://pix5.agoda.net/hotelimages/5082391/0/425181486d3edd20734347e1d859fa7f.jpeg?s=312x&ce=3,http://pix5.agoda.net/hotelimages/5082391/0/b6d84885a9886f1c9c73628a75e47c28.jpeg?s=312x&ce=3,http://pix4.agoda.net/hotelimages/5082391/0/d5c20ad87b4218b7bef9a0e61064ed61.jpeg?s=312x&ce=3,http://pix1.agoda.net/hotelimages/5082391/0/302bff856ad40015c0c60465d212ef95.jpeg?s=312x&ce=3,,
1515,,Belmond La Residencia,Deia,Spain,7265021,"La Residencia, A Belmond Hotel, Mallorca, Majorca, Spain","La Residencia, A Belmond Hotel, Mallorca",Majorca,Spain,http://pix2.agoda.net/hotelimages/2292127/0/d28c8df831c3afd3fe618ebfba16c108.jpg?s=312x&ca=16&ce=1,,,,,,
1516,,BLESS Hotel Ibiza,Es Canar,Spain,,,,,,,,,,,,
1517,,Cap Rocat Hotel,Cala Blava-Llucmajor,Spain,9360705,"Cap Rocat, Majorca, Spain",Cap Rocat,Majorca,Spain,http://pix2.agoda.net/hotelimages/5075885/0/9d70a381fb5bc57d42a36113d15a3360.jpeg?s=312x&ce=3,http://pix5.agoda.net/hotelimages/5075885/0/5b4449a934075f9bd94d9912b70a825b.jpeg?s=312x&ce=3,http://pix3.agoda.net/hotelimages/5075885/0/c7055fe48f5c2ae657195b88190314fc.jpeg?s=312x&ce=3,http://pix4.agoda.net/hotelimages/5075885/0/57e41809c207eb14cde36fabb9a7afac.jpeg?s=312x&ce=3,http://pix3.agoda.net/hotelimages/5075885/0/0bf7ae23fa7b015996cb377ae8cc0f61.jpeg?s=312x&ce=3,,
1518,,Castell Son Claret,Calvia,Spain,62068763,"Castell Son Claret, Majorca, Spain",Castell Son Claret,Majorca,Spain,,,,,,,
1519,,Cotton House Hotel,Barcelona,Spain,871744,"Cotton House Hotel, Autograph Collection, Barcelona, Spain","Cotton House Hotel, Autograph Collection",Barcelona,Spain,http://pix1.agoda.net/hotelimages/871/871744/871744_16080314340045173086.jpg?s=312x&ca=6&ce=1,http://pix4.agoda.net/hotelimages/871/871744/871744_15101406070036829106.jpg?s=312x&ca=5&ce=1,http://pix5.agoda.net/hotelimages/871/871744/871744_16080314340045173087.jpg?s=312x&ca=6&ce=1,http://pix3.agoda.net/hotelimages/871/871744/871744_16080314340045173089.jpg?s=312x&ca=6&ce=1,http://pix2.agoda.net/hotelimages/871/871744/871744_16080314340045173090.jpg?s=312x&ca=6&ce=1,,
1520,,El Palace,Barcelona,Spain,13826690,"El Palace Barcelona, Barcelona, Spain",El Palace Barcelona,Barcelona,Spain,http://pix3.agoda.net/hotelimages/13826690/0/dc6bbe9544e02aa737b823f3803acf22.jpg?s=312x&ca=20&ce=0,,,,,,
1521,,Finca Cortesin,Casares,Spain,154490,"Finca Cortesin Hotel Golf & Spa, Estepona, Spain",Finca Cortesin Hotel Golf & Spa,Estepona,Spain,http://pix3.agoda.net/hotelimages/154/154490/154490_0906080628001352893.jpg?s=312x&ca=0&ce=1,http://pix4.agoda.net/hotelimages/154/154490/154490_1201080946005660565.jpg?s=312x&ca=0&ce=1,http://pix1.agoda.net/hotelimages/154/154490/154490_0906080628001352894.jpg?s=312x&ca=0&ce=1,http://pix4.agoda.net/hotelimages/154/154490/154490_0906080628001352895.jpg?s=312x&ca=0&ce=1,http://pix5.agoda.net/hotelimages/154/154490/154490_0906080628001352896.jpg?s=312x&ca=0&ce=1,,
1522,,Four Seasons Hotel Madrid,Madrid,Spain,10900836,"Four Seasons Hotel Madrid, Madrid, Spain",Four Seasons Hotel Madrid,Madrid,Spain,http://pix8.agoda.net/hotelImages/10900836/-1/3525115d51bef4fac8d11a789a071bf0.jpg?ca=10&ce=1&s=800x600,http://pix5.agoda.net/hotelimages/10900836/-1/9153889fdcdb916a65e379670455be59.jpg?s=312x&ca=10&ce=1,,,,,
1523,,Gran Hotel Miramar,Malaga,Spain,9360315,"Gran Hotel Miramar, Málaga, Spain",Gran Hotel Miramar,Málaga,Spain,http://pix2.agoda.net/hotelimages/34488021/0/f1bfd814f629802437a9ea194824829f.jpeg?s=312x&ce=3,http://pix3.agoda.net/hotelimages/34488021/571315373/aa9edaa8ed28360425309253ecabc422.jpeg?s=312x&ce=0,http://pix3.agoda.net/hotelimages/34488021/0/ac615ee8d7259123a3f3689555522455.jpeg?s=312x&ce=3,http://pix2.agoda.net/hotelimages/34488021/0/57bb6fdb523b38381d7fd0b055c8b40e.jpeg?s=312x&ce=3,http://pix5.agoda.net/hotelimages/34488021/0/5bd1d2c22ed0ab4a9363227003e3cb1e.jpeg?s=312x&ce=3,,
1524,,Gran Hotel Son Net,Puigpunyent,Spain,88122,"Gran Hotel Son Net, Majorca, Spain",Gran Hotel Son Net,Majorca,Spain,http://pix1.agoda.net/hotelimages/881/88122/88122_16091416590046455467.jpg?s=312x&ca=6&ce=1,http://pix4.agoda.net/hotelimages/881/88122/88122_120607184623825.jpg?s=312x&ca=13&ce=1,http://pix4.agoda.net/hotelimages/881/88122/88122_15091720250036156058.jpg?s=312x&ca=5&ce=1,http://pix1.agoda.net/hotelimages/881/88122/88122_16091416590046455446.jpg?s=312x&ca=6&ce=1,http://pix2.agoda.net/hotelimages/881/88122/88122_16091416590046455447.jpg?s=312x&ca=6&ce=1,,
1525,,Hotel Alfonso XIII,Seville,Spain,4974050,"Hotel Alfonso XIII, a Luxury Collection Hotel, Seville, Seville, Spain","Hotel Alfonso XIII, a Luxury Collection Hotel, Seville",Seville,Spain,http://pix5.agoda.net/hotelimages/4974050/0/5da5b3e1844cdeed7a7f361a0159fee1.jpg?s=312x&ca=13&ce=1,http://pix4.agoda.net/hotelimages/4974050/0/151948d7636aa49f8ef9bd808506fa47.jpg?s=312x&ca=13&ce=1,http://pix2.agoda.net/hotelimages/4974050/0/98b86a6005cefb044495c383edc85e82.jpg?s=312x&ca=13&ce=1,http://pix3.agoda.net/hotelimages/4974050/0/4a7826caa302c1a9efb2f71924ecf555.jpg?s=312x&ca=13&ce=1,http://pix3.agoda.net/hotelimages/4974050/0/de87dd6770ac1e89b446c2be52e16584.jpg?s=312x&ca=13&ce=1,,
1526,,Hotel Arts Barcelona,Barcelona,Spain,149803,"Hotel Arts Barcelona, Barcelona, Spain",Hotel Arts Barcelona,Barcelona,Spain,http://pix1.agoda.net/hotelimages/149/149803/149803_16020922330039748428.jpg?s=312x&ca=6&ce=1,http://pix1.agoda.net/hotelimages/149/149803/149803_16020922070039747711.jpg?s=312x&ca=13&ce=1,http://pix1.agoda.net/hotelimages/149/149803/149803_15120118380038162438.jpg?s=312x&ca=6&ce=1,http://pix1.agoda.net/hotelimages/149/149803/149803_15120118380038162439.jpg?s=312x&ca=6&ce=1,http://pix1.agoda.net/hotelimages/149/149803/149803_15120118380038162441.jpg?s=312x&ca=6&ce=1,,
1527,,"Hotel Ritz, Madrid",Madrid,Spain,37821778,"Hotel Ritz, Madrid, Madrid, Spain","Hotel Ritz, Madrid",Madrid,Spain,,,,,,,
1528,,Mandarin Oriental Barcelona,Barcelona,Spain,184257,"Mandarin Oriental, Barcelona, Barcelona, Spain","Mandarin Oriental, Barcelona",Barcelona,Spain,http://pix3.agoda.net/hotelimages/184/184257/184257_1112311848005470705.jpg?s=312x&ca=0&ce=1,,,,,,
1529,,Mandarin Oriental Ritz Madrid,Madrid,Spain,13477232,"Mandarin Oriental Ritz, Madrid, Madrid, Spain","Mandarin Oriental Ritz, Madrid",Madrid,Spain,http://pix4.agoda.net/hotelimages/13477232/0/67160a0f9925d67fa74ed4f816874eda.jpg?s=312x&ce=3,http://pix4.agoda.net/hotelimages/6796948/895688019/4171de1622ee5025ec2e161e1922f41e.jpeg?s=312x&ce=3,http://pix3.agoda.net/hotelimages/13477232/0/200c4da6ba7994128dc7f5aefea98ab0.jpg?s=312x&ce=3,http://pix2.agoda.net/hotelimages/13477232/0/b3f7bf088abae177d870527bfd67fd9b.jpg?s=312x&ce=3,http://pix5.agoda.net/hotelimages/6796948/0/5b1c21b53038e770ac71727f16b2e84b.jpeg?s=312x&ce=3,,
1530,,"Marbella Club Hotel, Golf Resort & Spa",Marbella,Spain,7264386,"Marbella Club Hotel · Golf Resort & Spa, Marbella, Spain",Marbella Club Hotel · Golf Resort & Spa,Marbella,Spain,http://pix3.agoda.net/hotelimages/4877323/0/50c14c6a0268182d8e4ab766b9b32c53.jpeg?s=312x&ce=3,http://pix1.agoda.net/hotelimages/4877323/995582766/21b15caf4fb7999f24a4ac9777b5d0c0.jpeg?s=312x&ce=0,http://pix5.agoda.net/hotelimages/4877323/0/00f86c8eba30d52d1358380178327e92.jpeg?s=312x&ce=3,http://pix2.agoda.net/hotelimages/4877323/0/31a8fc5d39d4cfa009df3e3d2bcfd363.jpeg?s=312x&ce=3,http://pix5.agoda.net/hotelimages/4877323/0/53fc2a2aee76093372bc5eaa9b1708f1.jpeg?s=312x&ce=3,,
1531,,Puente Romano Marbella,Marbella,Spain,2682153,"Puente Romano Retreat, Marbella, Spain",Puente Romano Retreat,Marbella,Spain,http://pix3.agoda.net/hotelimages/2682153/0/a0e23d99a6ad61682b402ab45b00fc3b.jpg?s=312x&ca=7&ce=1,http://pix5.agoda.net/hotelimages/268/2682153/2682153_17091519010056420712.jpg?s=312x&ca=6&ce=1,http://pix3.agoda.net/hotelimages/268/2682153/2682153_17091519010056420713.jpg?s=312x&ca=6&ce=1,http://pix4.agoda.net/hotelimages/268/2682153/2682153_17091519010056420714.jpg?s=312x&ca=6&ce=1,http://pix3.agoda.net/hotelimages/268/2682153/2682153_17091519010056420715.jpg?s=312x&ca=6&ce=1,,
1532,,Rosewood Villa Magna,Madrid,Spain,2107,"Rosewood Villa Magna, Madrid, Spain",Rosewood Villa Magna,Madrid,Spain,http://pix4.agoda.net/hotelimages/2107/0/ea01657b819f152bc903380ef3faf5f6.jpg?s=312x&ce=2,http://pix3.agoda.net/hotelimages/2107/895917577/7f0bff62a9bfc161c85cf82a99c87b11.jpg?s=312x&ce=2,http://pix1.agoda.net/hotelimages/2107/-1/0c83894fea139febf5c6676a43043fdc.jpg?s=312x&ca=10&ce=1,http://pix4.agoda.net/hotelimages/2107/-1/7ba201e9e17660ada2d6c2ed90013deb.jpg?s=312x&ca=10&ce=1,http://pix3.agoda.net/hotelimages/2107/-1/becee6d0aeb60e7ced9d27a027ddd6d9.jpg?s=312x&ca=10&ce=1,,
1533,,Sant Francesc Hotel Singular,Palma de Mallorca,Spain,3298958,"Sant Francesc Hotel Singular, Majorca, Spain",Sant Francesc Hotel Singular,Majorca,Spain,http://q-xx.bstatic.com/xdata/images/hotel/840x460/714636360.jpg?k=e4c86663eaf4ee9a216b6548e49fac8ab5a9fcadf700a78f5a8f2263241365ac&o=,,,,,,
1534,,Six Senses Ibiza,Sant Joan de Labritja,Spain,23106279,"Six Senses Ibiza, Ibiza, Spain",Six Senses Ibiza,Ibiza,Spain,http://q-xx.bstatic.com/xdata/images/hotel/840x460/608469724.jpg?k=86fcf1b965d1a1300c4af6cda2cdf6b45bcf1c8e044c0c75e776d213162ab570&o=,,,,,,
1535,,Son Bunyola,Mallorca,Spain,45072210,"Son Bunyola Resort and Villas, Majorca, Spain",Son Bunyola Resort and Villas,Majorca,Spain,http://q-xx.bstatic.com/xdata/images/hotel/840x460/524204705.jpg?k=255dbf65b21c4ca0d2ba636cf58fe4af622f447429bf745c1aae9a17794ffc82&o=,,,,,,
1536,,The Barcelona Edition,Barcelona,Spain,5777072,"The Barcelona EDITION, Barcelona, Spain",The Barcelona EDITION,Barcelona,Spain,http://pix5.agoda.net/hotelimages/5777072/0/6853fce8f50bb8e3b1917235775ce0b3.jpg?s=312x&ca=7&ce=1,http://pix2.agoda.net/hotelimages/6165951/77976327/a55cc49e358cf93f7d2c64906e70aa31.jpg?s=312x&ca=26&ce=0,http://pix4.agoda.net/hotelimages/5777072/0/4fc0ab9d039a5522fd18643936ff958e.jpg?s=312x&ca=7&ce=1,http://pix5.agoda.net/hotelimages/6165951/0/b6fdfe9d9c81c4bada93a0ab10d1e532.jpeg?s=312x&ce=3,http://pix3.agoda.net/hotelimages/6165951/0/eac71e11e02e061e8c459ade8f3f3ff6.jpeg?s=312x&ce=3,,
1537,,The Madrid Edition,Madrid,Spain,30911768,"The Madrid EDITION, Madrid, Spain",The Madrid EDITION,Madrid,Spain,http://pix1.agoda.net/hotelimages/32612115/0/b5825d9419eb9ba97a62b77d93e0ec97.jpeg?s=312x&ce=3,http://pix2.agoda.net/hotelimages/32612115/530213457/e7d59587b60f24283808f077d635a556.jpg?s=312x&ce=0,http://pix1.agoda.net/hotelimages/32612115/0/b9ecfb93dc62595a52d9de2795b6bc5a.jpeg?s=312x&ce=3,http://pix3.agoda.net/hotelimages/32612115/0/7a8af4c52504f9f2de0f720bb511154d.jpeg?s=312x&ce=3,http://pix1.agoda.net/hotelimages/32612115/0/4fe65cb22cb6914b6a2806ad27cb6305.jpeg?s=312x&ce=3,,
1538,,The St. Regis Mardavall Mallorca Resort,Palma de Mallorca,Spain,4974043,"The St. Regis Mardavall Mallorca Resort, Majorca, Spain",The St. Regis Mardavall Mallorca Resort,Majorca,Spain,http://pix2.agoda.net/hotelimages/4974043/0/866fdd8e8d138f711085e7db249c85a4.jpg?s=312x&ca=7&ce=1,http://pix3.agoda.net/hotelimages/4862098/84445431/025f2fa33405f13a45ea68c510051ddf.jpg?s=312x&ca=23&ce=0,http://pix3.agoda.net/hotelimages/4974043/0/33b05fc72c735f2218ca3fce6b3ed98b.jpg?s=312x&ca=7&ce=1,http://pix3.agoda.net/hotelimages/4974043/0/7fb2c192a3d05ec13360765618190092.jpg?s=312x&ca=7&ce=1,http://pix4.agoda.net/hotelimages/4974043/0/0664a5fb691f8fe4cccd8e7c47a8a7d1.jpg?s=312x&ca=7&ce=1,,
1539,,URSO Hotel & Spa,Madrid,Spain,13829138,"URSO Hotel & Spa, a Small Luxury Hotel of the World, Madrid, Spain","URSO Hotel & Spa, a Small Luxury Hotel of the World",Madrid,Spain,http://q-xx.bstatic.com/xdata/images/hotel/840x460/756228440.jpg?k=4f43ac1fbbc429cffec6d00dcbf8d56afbcecbaacf06c2461ea3d64ea6bc6659&o=,,,,,,
1540,,Grand Hotel Stockholm,Stockholm,Sweden,8947812,"Grand Hotel Stockholm, Stockholm, Sweden",Grand Hotel Stockholm,Stockholm,Sweden,http://pix8.agoda.net/hotelImages/8947812/0/4ffcf4585114615ad08da1f774bd0bad.jpeg?s=800x600,,,,,,
1541,,Badrutt's Palace,St. Moritz,Switzerland,10257199,"Badrutt's Palace Hotel, Saint Moritz, Switzerland",Badrutt's Palace Hotel,Saint Moritz,Switzerland,http://pix5.agoda.net/hotelimages/10257199/0/a1252c2a10de0a121e2fa28ee28a0b0f.jpg?s=312x&ca=20&ce=0,http://pix3.agoda.net/hotelimages/4887757/81891182/cbafaabbc9bc7ed9247b57bd761fd376.jpg?s=312x&ca=23&ce=0,http://pix1.agoda.net/hotelimages/4887757/0/7ef73a1c1ad5164ec40b3a4b82dd860f.jpeg?s=312x&ce=3,http://pix1.agoda.net/hotelimages/4887757/0/47cb9bfa30a0719c8c18dfcf6f04fc0a.jpeg?s=312x&ce=3,http://pix5.agoda.net/hotelimages/4887757/0/36c456524096b4d4e937def4f1de70c0.jpeg?s=312x&ce=3,,
1542,,Baur au Lac,Zurich,Switzerland,10257201,"Baur au Lac, Zürich, Switzerland",Baur au Lac,Zürich,Switzerland,http://pix2.agoda.net/hotelimages/6800916/0/3a0f7fa1208bae418a335159c5668f2d.jpeg?s=312x&ce=3,http://pix4.agoda.net/hotelimages/6800916/89557843/ca4f441e26abc1dda2e4501b657edd84.jpg?s=312x&ca=8&ce=1,http://pix5.agoda.net/hotelimages/6800916/0/8d2cfdb07b27d263e07a603c19798eae.jpeg?s=312x&ce=3,http://pix3.agoda.net/hotelimages/6800916/0/b5dc74209cc1db8e9d1bc7c720dafe6b.jpeg?s=312x&ce=3,http://pix4.agoda.net/hotelimages/6800916/0/df9d103b19a75439acf8618fd2a85fa6.jpeg?s=312x&ce=3,,
