oltra_id,oltra_hotelid,oltra_hotel_name,oltra_city,oltra_country,agoda_hotel_id,agoda_hotel_name,agoda_city,agoda_country,score,source,decision,notes,second_best_agoda_hotel_id,second_best_agoda_hotel_name,second_best_score,agoda_full__hotel_id,agoda_full__chain_id,agoda_full__chain_name,agoda_full__brand_id,agoda_full__brand_name,agoda_full__hotel_name,agoda_full__hotel_formerly_name,agoda_full__hotel_translated_name,agoda_full__addressline1,agoda_full__addressline2,agoda_full__zipcode,agoda_full__city,agoda_full__state,agoda_full__country,agoda_full__countryisocode,agoda_full__star_rating,agoda_full__longitude,agoda_full__latitude,agoda_full__url,agoda_full__checkin,agoda_full__checkout,agoda_full__numberrooms,agoda_full__numberfloors,agoda_full__yearopened,agoda_full__yearrenovated,agoda_full__photo1,agoda_full__photo2,agoda_full__photo3,agoda_full__photo4,agoda_full__photo5,agoda_full__overview,agoda_full__rates_from,agoda_full__continent_id,agoda_full__continent_name,agoda_full__city_id,agoda_full__country_id,agoda_full__number_of_reviews,agoda_full__rating_average,agoda_full__rates_currency,agoda_full__rates_from_exclusive,agoda_full__accommodation_type
1148,,Mandarin Oriental Tokyo,Tokyo,Japan,3849629,"Mandarin Oriental, Tokyo",Tokyo,Japan,120,match_strong,APPROVED,very strong name; country match; city match; rare token overlap,411541,Oriental Hotel Tokyo Bay,85,3849629,206,Mandarin Oriental Hotel Group,418,Mandarin Oriental Hotel Group,"Mandarin Oriental, Tokyo",,"Mandarin Oriental, Tokyo",2-1-1 Nihonbashi Muromachi,,1038328,Tokyo,Tokyo,Japan,JP,5,139.773054,35.687117,https://www.agoda.com/partners/partnersearch.aspx?hid=3849629,03:00 PM,12:00 PM,179,9,2005,2018,http://pix3.agoda.net/hotelimages/3849629/0/00c8079a5b004ba05db78666a6d15769.jpg?s=312x&ce=3,http://pix1.agoda.net/hotelimages/3849629/21644251/c6815de41d0fd66ca334d05b5d5ae394.jpg?s=312x&ce=2,http://pix2.agoda.net/hotelimages/3849629/0/f8ffe5d8fcfd10d300177ca6d222af8d.jpg?s=312x&ce=2,http://pix1.agoda.net/hotelimages/3849629/0/b5f37c1c0aef913e155d47d961b445b9.jpg?s=312x&ce=2,http://pix1.agoda.net/hotelimages/7458483/0/b8905d7ba667a073ac480913415a79fd.jpeg?s=312x&ce=3,"Mandarin Oriental, Tokyo provides flawless service and all the necessary facilities for visitors.Stay connected with your associates, as complimentary Wi-Fi is available during your entire visit. To facilitate your arrival and departure, you can pre-book airport transfer services prior to checking in.The hotel offers taxi amenities to assist you in discovering your desired offerings in Tokyo.When arriving by car, take advantage of the hotel's convenient on-site parking facilities. The hotel offers reception amenities including concierge service, express check-in or check-out, luggage storage and safety deposit boxes to ensure a comfortable stay for guests. Should you require assistance, the ticket service and tours can also aid in booking tickets and securing reservations at the finest shows and events in the vicinity. The hotel also features a fireplace, providing a cozy ambience during cool evenings.Whether it's an extended stay or simply needing fresh attire, dry cleaning service and laundry service provided by hotel ensures your cherished travel garments stay spotless and accessible.Your stay will be comfortable with the presence of room service and daily housekeeping as an in-room amenity for your relaxation and enjoyment. To ensure the well-being and convenience of all visitors, smoking is strictly prohibited throughout the entire hotel. In order to ensure the utmost level of relaxation, the guestrooms feature an inviting design and are equipped with all basic necessities, creating a delightful stay experience. To ensure a pleasant stay, a selection of rooms at hotel come furnished with linen service, blackout curtains and air conditioning, all designed with your ease in mind. Several chosen accommodations at Mandarin Oriental, Tokyo have a separate living room incorporated into the room design.In select rooms, visitors can enjoy a touch of amusement with the availability of daily newspaper, television and cable TV for their entertainment needs. Within specific rooms, a refrigerator, a coffee or tea maker, bottled water, instant coffee, instant tea and mini bar is conveniently available for your use.Understanding the significance of bathroom facilities in enhancing visitor contentment, hotel offers a hair dryer, toiletries and bathrobes within a few chosen chambers. Start your day stress-free at Mandarin Oriental, Tokyo as breakfast is made available for you on the premises. How about kicking off each day of your getaway with a delicious cup of coffee? At the hotel, relish in the invigorating taste of a freshly brewed, excellent coffee. Various excellent meal offerings at hotel ensure that enticing and easily accessible options are constantly available.Upon your arrival, don't miss experiencing bar for enjoyable in-house evening entertainment. Throughout the day, engage in the entertaining activities available at Mandarin Oriental, Tokyo. Unwind and conclude each day delightfully by stopping by massage, hot tub, salon, steam room, spa and sauna, ensuring a soothing experience. Guests who enjoy maintaining their fitness regimen while on holiday can visit the fitness center provided by hotel.",,2,Asia,5085,3,149,9.3,USD,,Hotel
1530,,"Marbella Club Hotel, Golf Resort & Spa",Marbella,Spain,7264386,Marbella Club Hotel · Golf Resort & Spa,Marbella,Spain,120,match_strong,APPROVED,very strong name; country match; city match; rare token overlap,70446672,Gran Marbella Resort & Beach Club,85,7264386,0,No Chain,0,,Marbella Club Hotel · Golf Resort & Spa,,Marbella Club Hotel · Golf Resort & Spa,"Bulevar Príncipe Alfonso Von Hohenlohe, s/n",,29600,Marbella,Andalusia,Spain,ES,5,-4.91742,36.507389,https://www.agoda.com/partners/partnersearch.aspx?hid=7264386,02:00 PM,,,,,,http://pix3.agoda.net/hotelimages/4877323/0/50c14c6a0268182d8e4ab766b9b32c53.jpeg?s=312x&ce=3,http://pix1.agoda.net/hotelimages/4877323/995582766/21b15caf4fb7999f24a4ac9777b5d0c0.jpeg?s=312x&ce=0,http://pix5.agoda.net/hotelimages/4877323/0/00f86c8eba30d52d1358380178327e92.jpeg?s=312x&ce=3,http://pix2.agoda.net/hotelimages/4877323/0/31a8fc5d39d4cfa009df3e3d2bcfd363.jpeg?s=312x&ce=3,http://pix5.agoda.net/hotelimages/4877323/0/53fc2a2aee76093372bc5eaa9b1708f1.jpeg?s=312x&ce=3,"Experience an abundance of unparalleled facilities and features at Marbella Club Hotel · Golf Resort & Spa. Maintain seamless communication using the complimentary Wi-Fi at hotel. Effortlessly arrange transportation to and from the airport using the hotel's airport transfer services. Discover the wonders of Marbella with ease by utilizing the services provided by car hire and shuttle.For visitors traveling by automobile, complimentary parking is available.During your stay at this fantastic hotel, the attentive front desk personnel can provide you with a range of amenities such as concierge service, express check-in or check-out, luggage storage and safety deposit boxes. In search of city's top entertainment, seek assistance at the hotel's ticket service and tours for reservations. At the hotel, utilize the on-site dry cleaning service and laundry service to maintain your beloved travel attire fresh, allowing you to bring fewer clothes.Craving relaxation? Make the most of your stay at the Marbella Club Hotel · Golf Resort & Spa with convenient amenities like room service and daily housekeeping at your disposal. For visitors wishing to smoke, designated smoking zones can be found.At Marbella Club Hotel · Golf Resort & Spa, every guestroom is provided with convenient amenities and fittings to ensure a comfortable stay.Elevate your experience at hotel with the knowledge that certain rooms are equipped with linen service, ensuring a more pleasant stay for you. A few accommodations within Marbella Club Hotel · Golf Resort & Spa offer unique design elements such as a balcony or terrace.Certain rooms boast in-room amusement features such as television and cable TV, offering guests an enjoyable stay.In select rooms within the hotel, a refrigerator, bottled water and mini bar is available to cater to your requirements when desired. It is worth noting that certain guest bathrooms feature a hair dryer, toiletries and bathrobes for your convenience. Begin your day with a scrumptious on-site breakfast available each morning at Marbella Club Hotel · Golf Resort & Spa.Begin your day feeling refreshed and invigorated as you enjoy a delightful cup of quality coffee available at the cafe situated within the hotel.At the hotel, an assortment of easily accessible and delicious meal choices are available to satisfy your appetite whenever it strikes.Enjoy an entertaining evening with your fellow travelers at the hotel's bar.During your stay at hotel, an array of engaging activities and amenities guarantees a delightful experience.During your stay, don't forget to allocate some moments to experience the readily available shoreline. Conclude your holiday perfectly with a visit to massage, salon, steam room, spa and sauna on your final days. Be sure to drop by the pool at hotel at least once during your stay.Discover the fitness amenities at hotel to maintain your health and strength during your getaway.",,4,Europe,7361,167,4,9.8,USD,,Hotel
1693,,Mauna Lani Bay Hotel & Bungalows,Big Island,USA,6950746,"Mauna Lani, Auberge Collection",Puako (HI),United States,100,match_strong,APPROVED,very strong name; country match; rare token overlap,10683413,"Mauna Lani Point,",53.33,6950746,0,No Chain,894,No Brand,"Mauna Lani, Auberge Collection",Mauna Lani Bay Hotel & Bungalows,"Mauna Lani, Auberge Collection","68-1400 Mauna Lani Drive Hawaii, Usa",,96743,Puako (HI),Hawaii,United States,US,5,-155.866302,19.945906,https://www.agoda.com/partners/partnersearch.aspx?hid=6950746,03:00 PM,12:00 PM,,,,,http://pix3.agoda.net/hotelimages/6950746/0/36017cf52477752fc190e6d814d1018a.jpg?s=312x&ce=2,http://pix5.agoda.net/hotelimages/6950746/1027043582/c2757f84843b26970c522350219e8318.jpg?s=312x&ce=2,http://pix1.agoda.net/hotelimages/6950746/0/179aaa75b6f1887437c54865258baeb6.jpg?s=312x&ce=2,http://pix3.agoda.net/hotelimages/6950746/0/de149eca2d43092a68d9fb8067bfb77c.jpg?s=312x&ce=2,http://pix5.agoda.net/hotelimages/6950746/0/60e45d4240cb72cf3b01c704dc8b2db5.jpg?s=312x&ce=2,"Experience an abundance of unparalleled facilities and features at Mauna Lani, Auberge Collection. Guests can avail parking facilities at the hotel. During your stay at hotel, an array of engaging activities and amenities guarantees a delightful experience. During your stay, make the most of the unparalleled entry to hotel's secluded shoreline for an unforgettable experience. Conclude your holiday perfectly with a visit to massage, hot tub and spa on your final days. Be sure to drop by the pool at hotel at least once during your stay.At Mauna Lani, Auberge Collection, utmost care is taken to ensure guests' comfort. Relish your preferred beverage in your swimwear by the hotel's poolside bar.Discover the fitness amenities at hotel to maintain your health and strength during your getaway.",,6,North America,78857,181,60,9.2,USD,,Hotel
1564,,Mont Cervin Palace,Zermatt,Switzerland,10256919,Mont Cervin Palace,Zermatt,Switzerland,120,match_strong,APPROVED,very strong name; country match; city match; rare token overlap,5183,Wellness Hotel Alpenhof,40,10256919,0,No Chain,0,,Mont Cervin Palace,,Mont Cervin Palace,Bahnhofstrasse 31,,3920,Zermatt,Valais,Switzerland,CH,5,7.74701,46.020981,https://www.agoda.com/partners/partnersearch.aspx?hid=10256919,,,,,,,http://pix2.agoda.net/hotelimages/5485774/0/db283ed435c25dcd04dc11eb5196f90a.jpeg?s=312x&ce=3,http://pix3.agoda.net/hotelimages/5485774/0/09e6dd6248d4d5c775eb777bd0d9f7a1.jpeg?s=312x&ce=3,http://pix2.agoda.net/hotelimages/5485774/0/094439d5e84ab612f57a92901a1b6402.jpeg?s=312x&ce=3,http://pix1.agoda.net/hotelimages/5485774/0/6f5f1ea470871228f17c9e5ce88e8a8a.jpeg?s=312x&ce=3,http://pix4.agoda.net/hotelimages/5485774/0/ae257ca55a400e2e7d53a29283ac7420.jpeg?s=312x&ce=3,"Mont Cervin Palace provides flawless service and all the necessary facilities for visitors. Stay connected with your associates, as complimentary Wi-Fi is available during your entire visit. To facilitate your arrival and departure, you can pre-book airport transfer services prior to checking in. The hotel offers shuttle amenities to assist you in discovering your desired offerings in Zermatt. When arriving by car, take advantage of the hotel's convenient on-site parking facilities.The hotel offers reception amenities including concierge service and safety deposit boxes to ensure a comfortable stay for guests. The hotel also features a fireplace, providing a cozy ambience during cool evenings.Whether it's an extended stay or simply needing fresh attire, dry cleaning service and laundry service provided by hotel ensures your cherished travel garments stay spotless and accessible. Your stay will be comfortable with the presence of room service and daily housekeeping as an in-room amenity for your relaxation and enjoyment. Smoking is permitted solely in the specified smoking zones allocated by hotel. In order to ensure the utmost level of relaxation, the guestrooms feature an inviting design and are equipped with all basic necessities, creating a delightful stay experience. To ensure your satisfaction, certain rooms in the hotel come fitted with linen service for a more pleasant stay. Several chosen accommodations at Mont Cervin Palace have a balcony or terrace incorporated into the room design. Selected rooms offer in-room amusement like cable TV as a source of entertainment for guests to enjoy.Within specific rooms, a coffee or tea maker and mini bar is conveniently available for your use.Understanding the significance of bathroom facilities in enhancing visitor contentment, hotel offers a hair dryer, toiletries and bathrobes within a few chosen chambers. Start your day stress-free at Mont Cervin Palace as breakfast is made available for you on the premises. Various excellent meal offerings at hotel ensure that enticing and easily accessible options are constantly available.Upon your arrival, don't miss experiencing bar for enjoyable in-house evening entertainment.Throughout the day, engage in the entertaining activities available at Mont Cervin Palace. Make sure to discover the readily available beach at hotel. Experience the finest of winter activities by taking advantage of the slopes daily, effortlessly accessible with ski slopes, ski equipment rentals and ski lessons situated at your doorstep. Unwind and conclude each day delightfully by stopping by massage, hot tub, solarium, steam room, spa and sauna, ensuring a soothing experience.Unwind by the pool at hotel and cherish a leisurely moment. Guests who enjoy maintaining their fitness regimen while on holiday can visit the fitness center provided by hotel.",,4,Europe,4498,51,7,9.4,USD,,Hotel
1694,,Montage Big Sky,Big Sky,USA,28033442,Montage Big Sky,Big Sky (MT),United States,110,match_strong,APPROVED,very strong name; country match; city partial; rare token overlap,2459092,The Lodge at Big Sky,65,28033442,0,No Chain,0,,Montage Big Sky,,Montage Big Sky,995 Settlement Trail,,MT 59716,Big Sky (MT),,United States,US,5,-111.368713,45.260025,https://www.agoda.com/partners/partnersearch.aspx?hid=28033442,04:00 PM,12:00 PM,,,,,,,,,,,,6,North America,4145,181,0,0,USD,,Hotel
1695,,Montage Laguna Beach,Laguna Beach,USA,6950578,Montage Laguna Beach,Laguna Beach (CA),United States,110,match_strong,APPROVED,very strong name; country match; city partial; rare token overlap,73199,Laguna Brisas - A Beach Hotel,75,6950578,249,Preferred Hotel Group,0,,Montage Laguna Beach,,Montage Laguna Beach,30801 South Coast Highway,,92651,Laguna Beach (CA),California,United States,US,5,-117.757156,33.514961,https://www.agoda.com/partners/partnersearch.aspx?hid=6950578,,,,,,,http://pix1.agoda.net/hotelimages/8787194/0/3e2d01ee066e33d5c76b7acda7be722c.jpg?s=312x&ca=9&ce=1,http://pix3.agoda.net/hotelimages/8787194/0/645e013f5100a075b8358513deb62337.jpg?s=312x&ca=9&ce=1,http://pix3.agoda.net/hotelimages/8787194/0/641ac8df9408af844201d38dc1a525e9.jpg?s=312x&ca=9&ce=1,http://pix4.agoda.net/hotelimages/8787194/0/27d22b9456e461755f25a4a1fba79def.jpg?s=312x&ca=9&ce=1,http://pix5.agoda.net/hotelimages/8787194/0/19e2ddd4503aed60afa83edfecbb5510.jpg?s=312x&ca=9&ce=1,"Montage Laguna Beach offers top-notch services and amenities, ensuring guests experience utmost comfort. Visitors can take advantage of the accessible parking options directly at the resort.Relax and feel the warmth in the resort's inviting lobby, featuring an enchanting on-site fireplace.Minor items you neglected to bring won't cause major issues! Simply visit convenience stores to acquire what's necessary.",,6,North America,3055,181,28,9.1,USD,,Resort
1696,,Montage Palmetto Bluff,Palmetto Bluff,USA,211773,Montage Palmetto Bluff,Bluffton (SC),United States,100,match_strong,APPROVED,very strong name; country match; rare token overlap,55026754,Palmetto Marriott Resort & Spa,54,211773,0,No Chain,0,,Montage Palmetto Bluff,,Montage Palmetto Bluff,477 Mount Pelia Road,,SC 29910,Bluffton (SC),,United States,US,5,-80.881401,32.207436,https://www.agoda.com/partners/partnersearch.aspx?hid=211773,04:00 PM,12:00 PM,,,,,,,,,,,,6,North America,20751,181,0,0,USD,,Hotel
1409,,Mykonos Grand Hotel & Resort,Ayios Yiannis,Greece,356111,Mykonos Grand Hotel & Resort,Mykonos,Greece,100,match_strong,APPROVED,very strong name; country match; rare token overlap,302274,Rimondi Grand Resort & Spa,65,356111,0,No Chain,0,,Mykonos Grand Hotel & Resort,,Mykonos Grand Hotel & Resort,Agios Ioannis,,84600,Mykonos,,Greece,GR,5,25.313,37.420429,https://www.agoda.com/partners/partnersearch.aspx?hid=356111,02:00 PM,12:00 PM,,,,,http://pix4.agoda.net/hotelimages/356/356111/356111_1211121229008326925.jpg?s=312x&ca=0&ce=1,,,,,,,4,Europe,12153,197,7,9.4,USD,,Hotel
1265,,Nayara Springs,Arenal,Costa Rica,69663687,Nayara Springs,La Fortuna,Costa Rica,100,match_strong,APPROVED,very strong name; country match; rare token overlap,664308,Nayara Springs - Adults Only,65,69663687,0,No Chain,0,,Nayara Springs,,Nayara Springs,"La Palma Carretera 142, 21007 Fortuna, Costa Rica",,21007,La Fortuna,,Costa Rica,CR,5,-84.688927,10.503,https://www.agoda.com/partners/partnersearch.aspx?hid=69663687,,,,,,,,,,,,,,3,Central America and Caribbean,102767,40,0,0,USD,,Hotel
1266,,Nayara Tented Camp,Arenal,Costa Rica,9927646,Nayara Tented Camp,La Fortuna,Costa Rica,100,match_strong,APPROVED,very strong name; country match; rare token overlap,216727,Nayara Gardens,53.33,9927646,0,No Chain,0,,Nayara Tented Camp,,Nayara Tented Camp,Arenal Volcano National Park,,21007,La Fortuna,,Costa Rica,CR,5,-84.687317,10.50374,https://www.agoda.com/partners/partnersearch.aspx?hid=9927646,03:00 PM,12:00 PM,,,,,,,,,,,,3,Central America and Caribbean,102767,40,7,9.9,USD,,Tent
1639,,NIZUC Resort & Spa,Cancun,Mexico,7011015,Nizuc Resort and Spa,Cancun,Mexico,120,match_strong,APPROVED,very strong name; country match; city match; rare token overlap,28337823,Moon Palace Nizuc - All Inclusive,73.33,7011015,4071,Grupo Brisas,6691,Grupo Brisas,Nizuc Resort and Spa,,Nizuc Resort and Spa,BLVD KUKULCAN MZ 59 LOTE 1-03 KM 21.26,,77500,Cancun,Quintana Roo,Mexico,MX,5,-86.78907,21.034103,https://www.agoda.com/partners/partnersearch.aspx?hid=7011015,03:00 PM,12:00 PM,,,,,http://pix4.agoda.net/hotelimages/7011015/-1/85f408eb8f7b0a43c876adfbf5ecfc9b.jpg?s=312x&ca=9&ce=1,http://pix1.agoda.net/hotelimages/7011015/-1/b3e7c311b30a32bbd929b103eb1d7d82.jpg?s=312x&ca=9&ce=1,http://pix2.agoda.net/hotelimages/9379604/0/91a5f805fe9d8ead06648547c750b1e6.jpg?s=312x&ca=9&ce=1,http://pix2.agoda.net/hotelimages/9379604/0/db2ef14cf2bd586949434df507b94564.jpg?s=312x&ca=9&ce=1,http://pix2.agoda.net/hotelimages/9379604/0/019b93fa7908ffca953c1b0f6368834f.jpg?s=312x&ca=9&ce=1,"At Nizuc Resort and Spa, exceptional service and top-notch amenities create a memorable experience for guests.Complimentary internet access is available in the resort to ensure you stay connected during your visit.Arrange your trips to and from the airport using the resort's convenient transportation services booking. Discover the wonders of Cancun with ease by utilizing the services provided by taxi and car hire. Complimentary parking is available for guests. Continuously receive the support you require through front desk amenities such as concierge service, express check-in or check-out, luggage storage and safety deposit boxes. At the resort, their ticket service and tours is also capable of assisting with booking tickets and securing reservations for entertainment and adventures. Always look your best in your preferred attire with the laundromat, dry cleaning service and laundry service provided at Nizuc Resort and Spa. Craving relaxation? In-room amenities such as 24-hour room service, room service and daily housekeeping allow you to maximize your time spent inside the room.For the health and well-being of all guests and staff, smoking is restricted exclusively to assigned zones.Accommodations come equipped with all the conveniences required for a restful night's slumber.A selection of rooms at Nizuc Resort and Spa come furnished with linen service to cater to your needs and comfort. A few accommodations at Nizuc Resort and Spa also include unique design elements like a balcony or terrace.A number of rooms feature television for guest amusement and enjoyment.In certain chosen rooms, mini bar is conveniently available for your use.At Nizuc Resort and Spa, select bathrooms are equipped with a hair dryer to enhance your comfort during your stay. A delightful breakfast is the perfect way to begin your day, and at Nizuc Resort and Spa, you can always indulge in a scrumptious meal on-site. Allow your journey to be free from the pangs of hunger! On-site eateries offer delicious and accessible meal choices.At Nizuc Resort and Spa, catering to your unique requirements is our priority. Guests with particular dietary preferences can choose from an assortment of dishes, featuring kosher and halal choices among other options.An evening spent at resort's bar can offer as much enjoyment as venturing out with your fellow travelers.At Nizuc Resort and Spa, guests can take pleasure in the delightful recreational amenities provided for their entertainment. At the resort, a wide range of enjoyable activities ensures that there's never a dull moment during your visit. Don't miss out on the easily reachable beach in the vicinity. Conclude your days in complete tranquility by paying a visit to massage, hot tub, salon, steam room, spa and sauna for ultimate relaxation. At Nizuc Resort and Spa, a wide array of amenities guarantees a fulfilling experience throughout your visit. Make your holiday truly memorable by taking a rejuvenating plunge into the pool. At Nizuc Resort and Spa, the poolside bar provides an excellent incentive to enjoy extended hours in your swimwear.At the resort fitness center, you have the option to engage in your daily exercise routine or simply alleviate your jet lag by breaking a sweat.",,6,North America,5954,86,23,9.6,USD,,Resort
1697,,Nobu Atlanta,Atlanta,USA,35121776,Nobu Hotel Atlanta,Atlanta (GA),United States,110,match_strong,APPROVED,very strong name; country match; city partial; rare token overlap,2454547,Loews Atlanta Hotel,63.33,35121776,0,No Chain,0,,Nobu Hotel Atlanta,,Nobu Hotel Atlanta,3520 Peachtree Road Northeast,,GA 30326,Atlanta (GA),,United States,US,5,-84.359993,33.853409,https://www.agoda.com/partners/partnersearch.aspx?hid=35121776,04:00 PM,11:00 AM,,,,,,,,,,,,6,North America,2045,181,3,8.4,USD,,Hotel
1698,,Nobu Hotel Chicago,Chicago,USA,9144191,Nobu Hotel Chicago,Chicago (IL),United States,110,match_strong,APPROVED,very strong name; country match; city partial; rare token overlap,2119,Hilton Chicago,63.33,9144191,0,No Chain,0,,Nobu Hotel Chicago,,Nobu Hotel Chicago,155 North Peoria Street,,60607,Chicago (IL),Illinois,United States,US,5,-87.649467,41.884678,https://www.agoda.com/partners/partnersearch.aspx?hid=9144191,03:00 PM,12:00 PM,50,,,,http://pix2.agoda.net/hotelimages/63119403/0/3f0814f2a1a53098073a543614ca1301.jpeg?s=312x&ce=0,http://pix2.agoda.net/hotelimages/63119403/0/4a3cccc91e2eaab436c1447f4ce74e38.jpeg?s=312x&ce=0,http://pix5.agoda.net/hotelimages/63119403/0/7a21628dcebd58cfae5ce5e86b9e88e9.jpeg?s=312x&ce=0,http://pix4.agoda.net/hotelimages/63119403/0/f5867592469c7e06128e6a66e2deed38.jpeg?s=312x&ce=0,http://pix2.agoda.net/hotelimages/63119403/0/b969e0a9cdd05cf83876879d3bc5bb68.jpeg?s=312x&ce=0,"Experience an abundance of unparalleled facilities and features at Nobu Hotel Chicago. Discovering Chicago (IL) becomes even more accessible, thanks to the taxi amenities provided at the hotel.Guests can avail parking facilities at the hotel.During your stay at this fantastic hotel, the attentive front desk personnel can provide you with a range of amenities such as concierge service and luggage storage.Kindly note that smoking is prohibited in the hotel to ensure fresher air for all visitors. Begin your day feeling refreshed and invigorated as you enjoy a delightful cup of quality coffee available at the cafe situated within the hotel. During your stay at hotel, an array of engaging activities and amenities guarantees a delightful experience.During your stay, don't forget to allocate some moments to experience the readily available shoreline. Be sure to drop by the pool at hotel at least once during your stay.",,6,North America,13899,181,80,9.5,USD,,Hotel
1699,,Nobu Hotel Miami Beach,Miami Beach,USA,2340805,Nobu Hotel Miami Beach,Miami Beach (FL),United States,110,match_strong,APPROVED,very strong name; country match; city partial; rare token overlap,9343,Radisson Resort Miami Beach,75,2340805,936,Vaway_C,2043,Vaway,Nobu Hotel Miami Beach,,Nobu Hotel Miami Beach,4525 COLLINS AVENUE,,33140,Miami Beach (FL),Florida,United States,US,5,-80.122673,25.819113,https://www.agoda.com/partners/partnersearch.aspx?hid=2340805,03:00 PM,12:00 PM,1,,,,http://pix2.agoda.net/hotelimages/2340805/-1/f346f855e26d80d31eb2e7e51e11716c.jpg?s=312x&ca=7&ce=1,http://pix1.agoda.net/hotelimages/234/2340805/2340805_17121300270060370376.jpg?s=312x&ca=6&ce=1,http://pix2.agoda.net/hotelimages/4880773/0/02e0cd3f11d0c1452abfd25e8225fb42.jpg?s=312x&ca=9&ce=1,http://pix4.agoda.net/hotelimages/4880773/0/785a0ebbf0ae328b58e63d076569ca65.jpg?s=312x&ca=9&ce=1,http://pix4.agoda.net/hotelimages/2340805/0/cc329521b6c91b36d426544fc49b4bb0.jpg?s=312x&ca=20&ce=0,"At Nobu Hotel Miami Beach, exceptional service and top-notch amenities create a memorable experience for guests. Complimentary internet access is available in the resort villa to ensure you stay connected during your visit.Arrange your trips to and from the airport using the resort villa's convenient transportation services booking. Amenities at taxi offered by Nobu Hotel Miami Beach simplify the organization of your excursions, tourist activities, and other adventures in Miami Beach (FL).For guests with their own vehicle, parking facilities are provided. Continuously receive the support you require through front desk amenities such as concierge service, express check-in or check-out and luggage storage.At the resort villa, their ticket service and tours is also capable of assisting with booking tickets and securing reservations for entertainment and adventures.Always look your best in your preferred attire with the dry cleaning service and laundry service provided at Nobu Hotel Miami Beach.Craving relaxation? In-room amenities such as 24-hour room service, room service and daily housekeeping allow you to maximize your time spent inside the room. Due to health concerns, smoking is strictly prohibited within the entire premises of resort villa. For the health and well-being of all guests and staff, smoking is restricted exclusively to assigned zones. Accommodations come equipped with all the conveniences required for a restful night's slumber. A selection of rooms feature linen service and air conditioning to ensure your comfort and convenience. A few accommodations at Nobu Hotel Miami Beach also include unique design elements like a balcony or terrace.A few chosen rooms are equipped with television and cable TV to ensure guest amusement.In certain rooms, the resort villa offers visitors access to a coffee or tea maker and mini bar.In the resort villa, certain guest bathrooms come equipped with essential bathroom amenities, such as a hair dryer, toiletries and bathrobes, ensuring a comfortable stay for guests. A delightful breakfast is the perfect way to begin your day, and at Nobu Hotel Miami Beach, you can always indulge in a scrumptious meal on-site. All adore a delightful cup of coffee! An on-site coffee shop ensures you can relish a cup of authentic, freshly-brewed coffee every morning -- or whenever you desire it. Allow your journey to be free from the pangs of hunger! On-site eateries offer delicious and accessible meal choices. An evening spent at resort villa's bar can offer as much enjoyment as venturing out with your fellow travelers.At Nobu Hotel Miami Beach, guests can take pleasure in the delightful recreational amenities provided for their entertainment. At the resort villa, a wide range of enjoyable activities ensures that there's never a dull moment during your visit. Don't miss out on the easily reachable beach in the vicinity.Conclude your days in complete tranquility by paying a visit to massage, hot tub, salon, spa and sauna for ultimate relaxation.At Nobu Hotel Miami Beach, a wide array of amenities guarantees a fulfilling experience throughout your visit. Make your holiday truly memorable by taking a rejuvenating plunge into the pool. At Nobu Hotel Miami Beach, the poolside bar provides an excellent incentive to enjoy extended hours in your swimwear.At the resort villa fitness center, you have the option to engage in your daily exercise routine or simply alleviate your jet lag by breaking a sweat.",,6,North America,18720,181,238,8.1,USD,,Resort villa
